Latitude,Longitude,rainfall,temperature,clay,sand,silt,river_distance,Elevation,Slope,Flood_Index,Flood_Score
14.3,76.3,2.589479452,24.81013699,341,377,283,260806.3052,689,89.96816254,0.3068524659476432,1
14.3,76.4,2.589479452,24.81013699,277,467,256,94092.15531,783,89.99787903,0.3301442592824013,1
14.3,76.5,2.589479452,24.81013699,319,374,307,334986.3049,671,89.96816254,0.28427117330198937,0
14.3,76.6,2.440931507,25.34931507,290,483,227,179738.1531,602,89.98873901,0.3178850057140004,1
14.3,76.7,2.440931507,25.34931507,348,374,277,273546.381,565,89.98575592,0.31263548656248663,1
14.3,76.8,2.440931507,25.34931507,324,379,297,120738.9705,536,89.98575592,0.36145598152844083,2
14.3,76.9,2.440931507,25.34931507,0,0,0,193737.9357,543,89.98407745,0.28300894980802466,0
14.3,77.0,2.440931507,25.34931507,269,515,216,147304.458,587,89.96816254,0.32372469740487747,1
14.3,77.1,2.440931507,25.34931507,323,448,228,298183.0157,612,89.98407745,0.287009947533903,0
14.3,77.2,2.441589041,26.12739726,309,422,268,285882.4722,585,89.96816254,0.2966063307230318,0
14.3,77.3,2.441589041,26.12739726,307,475,218,341584.0954,555,89.99204254,0.2752119980879668,0
14.3,77.4,2.441589041,26.12739726,0,0,0,337403.6446,555,0.0,0.3865145306328038,2
14.3,77.5,2.441589041,26.12739726,0,0,0,162870.9861,518,0.0,0.4456634786617503,3
14.3,77.6,2.441589041,26.12739726,308,420,272,327879.7022,428,89.98575592,0.3023410943047969,0
14.3,77.7,2.441589041,26.12739726,308,415,277,312467.2925,407,89.98407745,0.3103696677374653,1
14.3,77.8,2.441589041,26.12739726,254,536,210,116452.525,445,89.97748566,0.3461547002029685,1
14.3,77.9,2.299780822,26.87791781,266,499,234,154697.4765,455,89.99803925,0.33347772399701797,1
14.3,78.0,2.299780822,26.87791781,274,498,229,360641.0069,432,89.99227142,0.27256694306548823,0
14.3,78.1,2.299780822,26.87791781,295,461,244,312639.981,435,89.99681091,0.29402654446685667,0
14.3,78.2,2.299780822,26.87791781,280,494,226,286277.7998,461,89.99227142,0.2934098233224657,0
14.3,78.3,2.299780822,26.87791781,272,494,234,162559.181,467,89.99765778,0.3308488898260193,1
14.3,78.4,2.299780822,26.87791781,298,474,229,122215.5773,405,89.99832916,0.35584428123372597,2
14.4,75.0,5.669013699,23.8489589,272,450,278,262935.8632,581,89.96816254,0.42245121432654764,3
14.4,75.1,5.669013699,23.8489589,257,434,309,214468.2275,577,89.9899292,0.43910037524782264,3
14.4,75.2,5.669013699,23.8489589,357,363,280,138083.6293,583,0.0,0.6303193378184375,3
14.4,75.3,5.669013699,23.8489589,309,401,290,252762.7235,643,89.99227142,0.42804660582744014,3
14.4,75.4,3.26290411,24.65082192,310,382,308,215312.2574,639,89.99502563,0.3498083827953026,1
14.4,75.5,3.26290411,24.65082192,379,338,283,236635.5336,571,89.98575592,0.36293385717840637,2
14.4,75.6,3.26290411,24.65082192,321,330,348,267416.5174,564,89.97748566,0.3504452137055765,1
14.4,75.7,3.26290411,24.65082192,333,382,285,134476.3855,577,89.98873901,0.3844138412618561,2
14.4,75.8,3.26290411,24.65082192,361,363,276,261271.0886,558,89.98575592,0.3518151735529925,1
14.4,75.9,3.26290411,24.65082192,318,423,260,238129.2929,580,89.96816254,0.3447410042960847,1
14.4,76.0,2.589479452,24.81013699,335,399,266,272638.3838,618,89.99362946,0.3079117391686107,1
14.4,76.1,2.589479452,24.81013699,335,369,296,265691.5234,681,89.99116516,0.30677601922139086,1
14.4,76.2,2.589479452,24.81013699,343,365,292,338474.643,670,89.99227142,0.2864548445874854,0
14.4,76.3,2.589479452,24.81013699,346,378,275,339706.8137,691,89.9899292,0.28193208089052474,0
14.4,76.4,2.589479452,24.81013699,298,371,331,198858.2796,680,89.98575592,0.32458759308864915,1
14.4,76.5,2.589479452,24.81013699,316,426,258,176322.8913,609,89.98575592,0.3339141471938983,1
14.4,76.6,2.440931507,25.34931507,335,390,275,231694.002,596,89.99116516,0.31887311042638183,1
14.4,76.7,2.440931507,25.34931507,342,376,282,200763.6515,568,89.98937988,0.33442092562679265,1
14.4,76.8,2.440931507,25.34931507,348,360,292,297295.2985,525,89.96816254,0.3119957307424546,1
14.4,76.9,2.440931507,25.34931507,329,392,279,316529.4293,538,89.98407745,0.29840065631341106,0
14.4,77.0,2.440931507,25.34931507,348,389,263,308461.0508,558,89.98407745,0.3005140684942462,0
14.4,77.1,2.440931507,25.34931507,311,422,267,320438.465,591,89.98575592,0.2852415846212866,0
14.4,77.2,2.441589041,26.12739726,290,513,197,321534.1675,565,89.98575592,0.27366254597014855,0
14.4,77.3,2.441589041,26.12739726,282,507,211,222655.9371,520,89.98575592,0.3102137371515447,1
14.4,77.4,2.441589041,26.12739726,271,505,224,155710.9479,514,89.98575592,0.331312476661528,1
14.4,77.5,2.441589041,26.12739726,295,460,245,352533.9517,464,89.98873901,0.2837089161868605,0
14.4,77.6,2.441589041,26.12739726,291,433,275,208621.6053,414,89.98937988,0.33814262036471127,1
14.4,77.7,2.441589041,26.12739726,316,426,258,39661.9451,378,89.99227142,0.39850325852040236,2
14.4,77.8,2.441589041,26.12739726,326,430,245,311879.8643,363,89.9899292,0.31523197696545463,1
14.4,77.9,2.299780822,26.87791781,308,442,250,47781.6793,374,89.98873901,0.3880727308114286,2
14.4,78.0,2.299780822,26.87791781,304,430,266,170492.3111,345,89.96816254,0.3544022741051315,1
14.4,78.1,2.299780822,26.87791781,285,481,234,164486.8909,464,89.99468994,0.333467753557916,1
14.4,78.2,2.299780822,26.87791781,328,428,243,169989.0581,293,89.97748566,0.36287070501765833,2
14.4,78.3,2.299780822,26.87791781,334,406,260,403072.8361,233,89.96816254,0.30052456267772026,0
14.4,78.4,2.299780822,26.87791781,358,360,282,258113.8067,207,89.98575592,0.35740056083254174,2
14.5,75.0,5.669013699,23.8489589,238,459,303,284356.2091,573,89.98873901,0.4126369972914407,3
14.5,75.1,5.669013699,23.8489589,291,430,279,283011.1955,581,89.99227142,0.42043535734270465,3
14.5,75.2,5.669013699,23.8489589,305,397,298,291192.5003,619,89.99362946,0.41907258639589917,3
14.5,75.3,5.669013699,23.8489589,344,392,264,288433.8928,594,89.96816254,0.42681316414780385,3
14.5,75.4,3.26290411,24.65082192,295,361,344,149995.2148,612,89.99116516,0.3752145380475534,2
14.5,75.5,3.26290411,24.65082192,341,336,323,217521.6668,595,89.98937988,0.36326394096270964,2
14.5,75.6,3.26290411,24.65082192,371,307,322,132494.4425,553,89.98937988,0.4013949892484049,2
14.5,75.7,3.26290411,24.65082192,353,366,281,139595.6516,535,89.98407745,0.39165507061263755,2
14.5,75.8,3.26290411,24.65082192,351,369,279,307217.606,532,89.97748566,0.3387789986474629,1
14.5,75.9,3.26290411,24.65082192,345,384,271,230602.1335,567,89.98575592,0.35614895812270336,2
14.5,76.0,2.589479452,24.81013699,337,430,233,161188.6639,602,89.98873901,0.3406379511219842,1
14.5,76.1,2.589479452,24.81013699,356,371,274,163251.7924,639,89.98407745,0.3454235612355758,1
14.5,76.2,2.589479452,24.81013699,329,353,318,64555.2682,649,89.98407745,0.3754244220004569,2
14.5,76.3,2.589479452,24.81013699,299,365,336,111823.303,689,89.98407745,0.35173866758269684,1
14.5,76.4,2.589479452,24.81013699,307,375,318,321701.9342,639,89.98937988,0.29109336821582804,0
14.5,76.5,2.589479452,24.81013699,344,408,248,307668.3356,612,89.9899292,0.2971221123224002,0
14.5,76.6,2.440931507,25.34931507,356,365,279,202603.0164,572,89.97748566,0.33605362237724234,1
14.5,76.7,2.440931507,25.34931507,351,356,294,288688.9142,551,89.9899292,0.3124494821141074,1
14.5,76.8,2.440931507,25.34931507,340,408,253,237183.9254,508,89.97748566,0.32561890728053167,1
14.5,76.9,2.440931507,25.34931507,323,368,309,236814.4768,517,89.98407745,0.32875149155212713,1
14.5,77.0,2.440931507,25.34931507,289,431,280,306750.1046,542,89.98575592,0.29232282359738365,0
14.5,77.1,2.440931507,25.34931507,304,474,221,366218.2172,556,89.98575592,0.2671647058530615,0
14.5,77.2,2.441589041,26.12739726,281,536,183,170816.1179,534,89.9899292,0.32069371971830585,1
14.5,77.3,2.441589041,26.12739726,275,537,189,504314.3946,502,89.9899292,0.21933324610444738,0
14.5,77.4,2.441589041,26.12739726,251,566,183,391607.8458,518,89.9899292,0.24672798639288837,0
14.5,77.5,2.441589041,26.12739726,314,437,250,76722.22595,416,89.98575592,0.38076165912628435,2
14.5,77.6,2.441589041,26.12739726,298,455,247,352666.9058,409,89.98407745,0.29115063325412655,0
14.5,77.7,2.441589041,26.12739726,0,0,0,325389.2449,368,89.99204254,0.26252223447214007,0
14.5,77.8,2.441589041,26.12739726,342,394,264,153101.9516,342,89.97748566,0.3737784585783205,2
14.5,77.9,2.299780822,26.87791781,352,342,306,243525.8605,298,89.98575592,0.35317494072843914,1
14.5,78.0,2.299780822,26.87791781,297,482,222,285252.5397,526,89.99475861,0.2891304134586794,0
14.5,78.1,2.299780822,26.87791781,325,418,257,176765.2953,323,89.98937988,0.3583865873083562,2
14.5,78.2,2.299780822,26.87791781,359,375,266,364504.6585,228,89.99362946,0.3195130919726645,1
14.5,78.3,2.299780822,26.87791781,386,333,281,312193.4777,211,89.96816254,0.3460150522467926,1
14.5,78.4,2.299780822,26.87791781,362,365,273,196663.6816,236,89.99468994,0.3728456828371763,2
14.6,75.0,5.669013699,23.8489589,258,462,280,128348.652,591,89.97748566,0.46066301529774406,3
14.6,75.1,5.669013699,23.8489589,361,367,272,340102.8989,549,89.99249268,0.420767066219663,3
14.6,75.2,5.669013699,23.8489589,339,352,309,325162.3743,571,89.98937988,0.4231425501854971,3
14.6,75.3,5.669013699,23.8489589,338,363,299,34109.51678,588,89.9899292,0.510814926080313,3
14.6,75.4,3.26290411,24.65082192,330,388,282,113647.8347,644,0.0,0.5318892093136208,3
14.6,75.5,3.26290411,24.65082192,317,390,293,289343.484,627,89.97748566,0.3274968021494378,1
14.6,75.6,3.26290411,24.65082192,401,296,303,248071.8247,596,89.96816254,0.3640269839035562,2
14.6,75.7,3.26290411,24.65082192,374,293,332,245777.4019,589,89.99407959,0.3636792391504995,2
14.6,75.8,3.26290411,24.65082192,370,387,243,97023.01596,526,89.99452972,0.4045243927936484,2
14.6,75.9,3.26290411,24.65082192,382,309,309,305039.4611,557,89.98407745,0.3474159114473107,1
14.6,76.0,2.589479452,24.81013699,333,368,299,106262.3066,647,89.99362946,0.3608028967654513,2
14.6,76.1,2.589479452,24.81013699,361,330,309,315388.8881,603,89.96816254,0.3080259336100792,1
14.6,76.2,2.589479452,24.81013699,319,351,330,214105.5272,642,89.98937988,0.32879947728279646,1
14.6,76.3,2.589479452,24.81013699,314,367,319,287034.9105,667,89.99362946,0.300313414808785,0
14.6,76.4,2.589479452,24.81013699,317,387,296,324385.6774,664,89.98407745,0.2864331262210315,0
14.6,76.5,2.589479452,24.81013699,323,411,266,21761.05657,632,89.99227142,0.38230867830756216,2
14.6,76.6,2.440931507,25.34931507,362,388,250,335054.3972,594,89.96816254,0.28919493536339325,0
14.6,76.7,2.440931507,25.34931507,342,434,223,282818.1277,560,89.98873901,0.30149101168550474,0
14.6,76.8,2.440931507,25.34931507,338,396,266,322030.5404,522,0.0,0.44872611738376145,3
14.6,76.9,2.440931507,25.34931507,354,378,268,323917.9647,494,89.96816254,0.30531450320129344,1
14.6,77.0,2.440931507,25.34931507,312,437,252,294356.7562,491,89.99227142,0.3033762422264206,0
14.6,77.1,2.440931507,25.34931507,288,464,248,236024.1428,513,89.99227142,0.3132785769945014,1
14.6,77.2,2.441589041,26.12739726,273,522,205,343211.6603,507,89.98937988,0.27111910595956334,0
14.6,77.3,2.441589041,26.12739726,276,508,216,337143.4253,479,0.0,0.4285233170898009,3
14.6,77.4,2.441589041,26.12739726,316,466,219,186914.9274,465,89.99116516,0.3364932365030798,1
14.6,77.5,2.441589041,26.12739726,317,398,285,188411.5632,396,89.97748566,0.35369775401235476,1
14.6,77.6,2.441589041,26.12739726,351,394,256,304269.0469,367,89.9899292,0.3241766897660813,1
14.6,77.7,2.441589041,26.12739726,344,385,271,227512.9781,382,89.98407745,0.34708335440165833,1
14.6,77.8,2.441589041,26.12739726,318,412,270,403551.5795,346,89.96816254,0.29030211817169216,0
14.6,77.9,2.299780822,26.87791781,314,428,258,297426.5781,333,89.98407745,0.3170724229477938,1
14.6,78.0,2.299780822,26.87791781,0,0,0,286611.937,265,89.99116516,0.28143901027124557,0
14.6,78.1,2.299780822,26.87791781,329,380,291,263401.132,257,89.96816254,0.34469439844440003,1
14.6,78.2,2.299780822,26.87791781,338,332,330,203484.6769,223,89.98575592,0.37490335579667944,2
14.6,78.3,2.299780822,26.87791781,319,393,287,92603.40151,262,89.99791718,0.3949304512961878,2
14.6,78.4,2.299780822,26.87791781,335,389,276,167404.4007,208,89.99227142,0.37982906004194905,2
14.7,75.0,5.669013699,23.8489589,271,448,281,344921.9328,631,89.99452972,0.3909419089840384,2
14.7,75.1,5.669013699,23.8489589,341,393,266,370268.5923,589,89.98575592,0.401323923370734,2
14.7,75.2,5.669013699,23.8489589,375,325,300,314905.2469,550,89.98407745,0.435540110009228,3
14.7,75.3,5.669013699,23.8489589,375,316,309,218622.5666,574,89.97748566,0.4641532220497381,3
14.7,75.4,3.26290411,24.65082192,389,317,294,305210.0734,608,89.98873901,0.34074940358219497,1
14.7,75.5,3.26290411,24.65082192,403,306,291,266964.8216,610,89.98575592,0.35517957291957747,1
14.7,75.6,3.26290411,24.65082192,324,350,326,403652.3728,615,89.99643707,0.2991597103937379,0
14.7,75.7,3.26290411,24.65082192,384,313,302,125929.7582,537,89.98937988,0.4054966733258308,2
14.7,75.8,3.26290411,24.65082192,363,343,294,319276.6426,537,89.99407959,0.33904265156537894,1
14.7,75.9,3.26290411,24.65082192,354,336,310,136875.4561,565,89.98575592,0.393190070844491,2
14.7,76.0,2.589479452,24.81013699,314,415,270,342199.1761,642,89.99362946,0.2792282179084459,0
14.7,76.1,2.589479452,24.81013699,323,362,315,327608.9276,589,89.99452972,0.29828033796270736,0
14.7,76.2,2.589479452,24.81013699,301,357,343,264545.6162,643,89.9899292,0.3106424071694339,1
14.7,76.3,2.589479452,24.81013699,334,353,312,329588.9425,628,89.96816254,0.295130381321607,0
14.7,76.4,2.589479452,24.81013699,310,409,282,333175.6659,689,89.99288177,0.27714499090027234,0
14.7,76.5,2.589479452,24.81013699,315,412,272,11624.80137,624,89.97748566,0.38559437702024635,2
14.7,76.6,2.440931507,25.34931507,366,356,278,64811.64958,583,89.96816254,0.3800496999057169,2
14.7,76.7,2.440931507,25.34931507,337,381,282,226507.3026,587,89.97748566,0.3230058112864438,1
14.7,76.8,2.440931507,25.34931507,263,507,230,213184.7627,710,89.99874878,0.2890119157112408,0
14.7,76.9,2.440931507,25.34931507,298,415,287,331016.8341,523,89.98873901,0.2899178687783701,0
14.7,77.0,2.440931507,25.34931507,332,399,269,183530.7123,486,89.96816254,0.34560054634562504,1
14.7,77.1,2.440931507,25.34931507,274,515,211,239258.5486,488,89.9949646,0.3070068756433483,1
14.7,77.2,2.441589041,26.12739726,304,411,285,201068.5918,490,89.97748566,0.3356924167228328,1
14.7,77.3,2.441589041,26.12739726,275,492,234,391315.7699,437,89.9899292,0.2687604916851103,0
14.7,77.4,2.441589041,26.12739726,283,484,233,367878.359,444,89.99227142,0.2769571178925415,0
14.7,77.5,2.441589041,26.12739726,319,422,258,357072.9775,371,89.97748566,0.3005059431199674,0
14.7,77.6,2.441589041,26.12739726,0,0,0,275504.9136,338,89.97748566,0.28176105714278205,0
14.7,77.7,2.441589041,26.12739726,312,438,250,393294.4188,374,89.99812317,0.28604150240903614,0
14.7,77.8,2.441589041,26.12739726,332,400,268,192541.1537,315,89.98873901,0.3629510390570673,2
14.7,77.9,2.299780822,26.87791781,294,442,265,380757.6376,350,89.99116516,0.28541063645475867,0
14.7,78.0,2.299780822,26.87791781,281,438,281,198335.2306,256,89.99249268,0.3532266710126843,1
14.7,78.1,2.299780822,26.87791781,350,348,302,455233.1624,234,89.98937988,0.2933667729059344,0
14.7,78.2,2.299780822,26.87791781,323,410,267,443632.3707,262,89.98575592,0.28287577056319085,0
14.7,78.3,2.299780822,26.87791781,351,392,257,121183.3056,239,89.99116516,0.39152805273251456,2
14.7,78.4,2.299780822,26.87791781,341,381,278,437018.7288,189,89.99116516,0.2991096793729959,0
14.8,75.0,4.357452055,24.3559726,259,467,274,315501.3797,549,89.98873901,0.3555210881518769,1
14.8,75.1,4.357452055,24.3559726,391,342,267,69486.11195,583,89.98575592,0.4567484288652026,3
14.8,75.2,4.357452055,24.3559726,384,345,271,345948.6307,544,89.98873901,0.3736669939452705,2
14.8,75.3,4.357452055,24.3559726,341,400,259,241836.2488,533,89.9899292,0.3964982228801556,2
14.8,75.4,3.024438356,24.97230137,358,371,271,225569.3574,570,89.99116516,0.3509894042061068,1
14.8,75.5,3.024438356,24.97230137,395,300,305,277683.6691,570,89.98873901,0.3475159061742685,1
14.8,75.6,3.024438356,24.97230137,340,349,311,112414.7188,551,89.98575592,0.39034939350848463,2
14.8,75.7,3.024438356,24.97230137,374,334,292,311015.4226,524,89.97748566,0.3361160267621531,1
14.8,75.8,3.024438356,24.97230137,364,343,293,325227.8884,586,89.99362946,0.32219877137371167,1
14.8,75.9,3.024438356,24.97230137,366,313,321,321637.2917,595,89.97748566,0.3266137505812528,1
14.8,76.0,2.556684932,25.21805479,319,399,282,176314.7096,655,89.99747467,0.331155384575442,1
14.8,76.1,2.556684932,25.21805479,305,333,362,86760.9504,579,89.96816254,0.37636590383900587,2
14.8,76.2,2.556684932,25.21805479,352,344,304,101807.0515,569,89.96816254,0.3751218218605467,2
14.8,76.3,2.556684932,25.21805479,349,384,267,208619.5115,612,89.99116516,0.3306630136148241,1
14.8,76.4,2.556684932,25.21805479,337,406,256,312330.1147,676,89.99436951,0.2864038520277269,0
14.8,76.5,2.556684932,25.21805479,326,470,204,137752.3266,654,89.99549866,0.3340762092795013,1
14.8,76.6,2.30139726,26.04986301,306,465,229,124214.0443,601,89.98407745,0.3338265137097737,1
14.8,76.7,2.30139726,26.04986301,307,444,249,76002.24844,536,89.98407745,0.35967598410176116,2
14.8,76.8,2.30139726,26.04986301,277,506,217,166876.3736,522,89.98937988,0.32177206724985496,1
14.8,76.9,2.30139726,26.04986301,317,377,306,273332.8316,490,89.96816254,0.3133898865646272,1
14.8,77.0,2.30139726,26.04986301,338,364,298,338963.4491,486,89.98407745,0.29676196225590895,0
14.8,77.1,2.30139726,26.04986301,331,446,223,354293.1719,453,89.98937988,0.2839027848108462,0
14.8,77.2,2.192,26.61019178,344,375,282,348274.967,475,89.97748566,0.28996241983583854,0
14.8,77.3,2.192,26.61019178,290,485,225,364044.3797,410,89.9899292,0.2729687408234007,0
14.8,77.4,2.192,26.61019178,287,487,226,239962.4838,424,89.9961319,0.309697552928293,1
14.8,77.5,2.192,26.61019178,285,514,201,378913.0477,380,89.99249268,0.2674298811874043,0
14.8,77.6,2.192,26.61019178,311,397,292,377444.2419,329,89.98575592,0.2923339208961225,0
14.8,77.7,2.192,26.61019178,0,0,0,416139.0002,303,0.0,0.3821020060237618,2
14.8,77.8,2.192,26.61019178,338,379,283,180954.7868,293,89.98407745,0.362948265898133,2
14.8,77.9,2.058630137,27.32616438,291,495,214,206224.3257,303,89.98873901,0.3287236608231643,1
14.8,78.0,2.058630137,27.32616438,369,340,291,179174.7577,256,89.98575592,0.3706734427888281,2
14.8,78.1,2.058630137,27.32616438,348,368,284,216753.482,235,89.99475861,0.3557698570615967,2
14.8,78.2,2.058630137,27.32616438,305,421,275,375092.0205,207,89.97748566,0.29868021544667706,0
14.8,78.3,2.058630137,27.32616438,302,446,253,135605.6331,332,89.98407745,0.355221335212664,1
14.8,78.4,2.058630137,27.32616438,350,371,279,304109.5283,180,89.96816254,0.33469317574967566,1
14.9,75.0,4.357452055,24.3559726,305,403,292,115769.7652,535,89.9899292,0.43246798649605145,3
14.9,75.1,4.357452055,24.3559726,288,446,265,311557.5166,620,89.9899292,0.3535090968911011,1
14.9,75.2,4.357452055,24.3559726,338,377,285,350830.4729,600,89.9899292,0.35729571160353363,2
14.9,75.3,4.357452055,24.3559726,401,295,304,330131.9704,566,89.96816254,0.3843767546635951,2
14.9,75.4,3.024438356,24.97230137,416,284,300,227301.8033,546,89.97748566,0.37012064297079517,2
14.9,75.5,3.024438356,24.97230137,375,309,316,146119.664,538,89.99116516,0.3897126540484955,2
14.9,75.6,3.024438356,24.97230137,385,305,310,327778.9598,528,89.9899292,0.33528427963728263,1
14.9,75.7,3.024438356,24.97230137,345,330,325,178752.5091,519,89.99116516,0.3763799459051657,2
14.9,75.8,3.024438356,24.97230137,330,350,320,301209.3731,560,89.98575592,0.32910361046031195,1
14.9,75.9,3.024438356,24.97230137,352,292,356,219604.0162,540,89.99591827,0.36690993129048066,2
14.9,76.0,2.556684932,25.21805479,290,379,331,274003.2407,694,89.96816254,0.29634852799156847,0
14.9,76.1,2.556684932,25.21805479,284,403,314,421859.1424,578,89.99116516,0.25997390199762305,0
14.9,76.2,2.556684932,25.21805479,340,388,272,336263.8445,562,89.98575592,0.2952861614495211,0
14.9,76.3,2.556684932,25.21805479,340,383,277,185518.9878,572,89.99407959,0.3420674362939766,1
14.9,76.4,2.556684932,25.21805479,343,414,244,146058.2512,607,89.98575592,0.3463167793201034,1
14.9,76.5,2.556684932,25.21805479,344,402,254,66987.73912,704,89.99116516,0.3612507161254221,2
14.9,76.6,2.30139726,26.04986301,296,506,198,336242.2683,778,89.99407959,0.23974862098614,0
14.9,76.7,2.30139726,26.04986301,299,509,192,353010.5544,624,89.99829102,0.2526123109162994,0
14.9,76.8,2.30139726,26.04986301,336,371,293,240616.8804,514,89.98873901,0.32314245509414996,1
14.9,76.9,2.30139726,26.04986301,322,380,298,373197.6681,460,89.97748566,0.2856014108483079,0
14.9,77.0,2.30139726,26.04986301,304,456,239,375510.0884,451,0.0,0.42380522899023265,3
14.9,77.1,2.30139726,26.04986301,352,375,273,199003.7826,456,89.96816254,0.34386784115732133,1
14.9,77.2,2.192,26.61019178,351,364,286,467355.0828,462,89.99581909,0.2562183978348303,0
14.9,77.3,2.192,26.61019178,314,416,270,372496.1886,442,89.99116516,0.27804923199668014,0
14.9,77.4,2.192,26.61019178,302,442,256,232822.3754,387,89.98575592,0.32382392069623767,1
14.9,77.5,2.192,26.61019178,261,501,238,519395.4701,319,89.99452972,0.23046533688029514,0
14.9,77.6,2.192,26.61019178,296,421,283,69973.79305,351,89.99787903,0.3815996794359849,2
14.9,77.7,2.192,26.61019178,268,506,225,293254.2327,362,89.99900055,0.29608022168793746,0
14.9,77.8,2.192,26.61019178,333,400,268,66084.33353,269,89.98407745,0.39859271608119146,2
14.9,77.9,2.058630137,27.32616438,356,347,297,334613.6994,264,89.99288177,0.31892099978916777,1
14.9,78.0,2.058630137,27.32616438,337,369,294,440280.5219,235,89.99524689,0.28461619662637283,0
14.9,78.1,2.058630137,27.32616438,333,393,274,425370.5452,224,89.99116516,0.28694773123594425,0
14.9,78.2,2.058630137,27.32616438,289,482,229,148148.9074,405,89.99362946,0.3364544510150019,1
14.9,78.3,2.058630137,27.32616438,330,404,266,443278.3773,228,89.9899292,0.2790844181693815,0
14.9,78.4,2.058630137,27.32616438,350,348,302,203484.5869,178,89.97748566,0.36967782443237396,2
15.0,75.0,4.357452055,24.3559726,363,377,260,423053.5574,529,89.99249268,0.3451036988833507,1
15.0,75.1,4.357452055,24.3559726,333,440,227,284341.5074,620,89.99204254,0.366611751971451,2
15.0,75.2,4.357452055,24.3559726,338,374,288,76240.57967,628,89.98575592,0.44053079807195183,3
15.0,75.3,4.357452055,24.3559726,332,332,336,245833.0805,579,89.96816254,0.39853229786760824,2
15.0,75.4,3.024438356,24.97230137,368,344,288,125870.8584,588,89.99436951,0.38468422545736486,2
15.0,75.5,3.024438356,24.97230137,378,307,315,479256.5191,574,89.96816254,0.28148802810475176,0
15.0,75.6,3.024438356,24.97230137,360,296,344,311529.9642,546,89.99116516,0.33746103944218864,1
15.0,75.7,3.024438356,24.97230137,346,299,355,162621.8516,528,89.98575592,0.38476864812151007,2
15.0,75.8,3.024438356,24.97230137,320,373,307,37858.8526,513,89.97748566,0.41330905763392506,3
15.0,75.9,3.024438356,24.97230137,341,289,370,226298.6359,527,89.99227142,0.36588486983534185,2
15.0,76.0,2.556684932,25.21805479,338,311,351,303285.9084,599,89.99204254,0.3117613023188295,1
15.0,76.1,2.556684932,25.21805479,363,353,284,205640.9766,569,89.98575592,0.34216201951754144,1
15.0,76.2,2.556684932,25.21805479,344,395,261,268514.8619,518,89.98937988,0.3211148622682456,1
15.0,76.3,2.556684932,25.21805479,342,363,295,270844.644,592,89.99760437,0.3158593368011374,1
15.0,76.4,2.556684932,25.21805479,330,384,286,78840.17561,618,89.99227142,0.36911737209351136,2
15.0,76.5,2.556684932,25.21805479,331,419,250,226059.8187,635,89.98575592,0.31614190153751154,1
15.0,76.6,2.30139726,26.04986301,282,488,229,388549.542,950,89.99711609,0.20417462321643093,0
15.0,76.7,2.30139726,26.04986301,291,499,210,359797.9036,622,89.99227142,0.25147101577196235,0
15.0,76.8,2.30139726,26.04986301,303,461,236,233584.4801,611,89.99681091,0.29861932620303416,0
15.0,76.9,2.30139726,26.04986301,302,454,243,282217.2269,494,89.97748566,0.29811237002392793,0
15.0,77.0,2.30139726,26.04986301,349,389,263,402457.9724,437,89.99288177,0.28015302022102784,0
15.0,77.1,2.30139726,26.04986301,342,373,286,159805.1429,431,89.98407745,0.35865657451058264,2
15.0,77.2,2.192,26.61019178,352,333,315,393496.7024,463,89.97748566,0.2836077076390875,0
15.0,77.3,2.192,26.61019178,329,387,283,45544.61767,482,89.98575592,0.3810359638030418,2
15.0,77.4,2.192,26.61019178,311,432,256,281522.4859,431,89.99116516,0.3053471282069064,1
15.0,77.5,2.192,26.61019178,284,517,199,478039.6836,363,89.9949646,0.23785208815288547,0
15.0,77.6,2.192,26.61019178,344,380,277,180767.5554,317,89.96816254,0.3606101680557695,2
15.0,77.7,2.192,26.61019178,367,343,290,411359.2487,309,89.96816254,0.2961521954742238,0
15.0,77.8,2.192,26.61019178,304,453,244,390003.4641,293,89.96816254,0.2844328449454431,0
15.0,77.9,2.058630137,27.32616438,343,385,272,429312.5864,256,89.99227142,0.2838294293152689,0
15.0,78.0,2.058630137,27.32616438,318,393,289,110906.7435,252,89.96816254,0.381087941878465,2
15.0,78.1,2.058630137,27.32616438,288,483,229,223020.2366,287,89.98575592,0.32678551878177814,1
15.0,78.2,2.058630137,27.32616438,327,418,255,166978.2471,235,89.9899292,0.3627390595616182,2
15.0,78.3,2.058630137,27.32616438,316,381,303,190187.2874,206,89.98575592,0.3631609381455323,2
15.0,78.4,2.058630137,27.32616438,353,341,306,258703.8557,172,89.98937988,0.3542651332873714,1
15.1,75.0,4.357452055,24.3559726,361,377,262,398498.4695,543,89.99375153,0.35097816328739967,1
15.1,75.1,4.357452055,24.3559726,324,426,250,5546.773611,662,89.99227142,0.45029247482120754,3
15.1,75.2,4.357452055,24.3559726,361,342,298,366357.1737,724,89.99690247,0.34448718366148345,1
15.1,75.3,4.357452055,24.3559726,359,340,301,119078.7764,633,89.98575592,0.43292801833460615,3
15.1,75.4,3.024438356,24.97230137,351,331,318,305348.7436,664,89.99524689,0.31977333489837606,1
15.1,75.5,3.024438356,24.97230137,339,328,333,412284.0583,617,89.96816254,0.2913016878454864,0
15.1,75.6,3.024438356,24.97230137,340,324,336,499699.3175,589,0.0,0.41779255532820603,3
15.1,75.7,3.024438356,24.97230137,313,318,368,106555.5571,566,89.99204254,0.39242884317088195,2
